id,lang,partition,public_url_segment,audio_file_transcript,contains_toxicity,toxicity_types,perlocutionary_effects,label,etox_result,detoxify_score,mutox_speech_score,mutox_text_score,mutox_zero_shot_speech_score,mutox_zero_shot_text_score
8276c008cd45baaee1f864c8_487968_490302,eng,devtest,https://chrt.fm/track/B7AB5D/pdst.fm/e/dts.podtrac.com/redirect.mp3/traffic.omny.fm/d/clips/9b7dacdf-a925-4f95-84dc-ac46003451ff/7e68c6b5-25e1-4888-a9d8-acb8002fdb1a/2de23615-827e-478b-ad05-adac001b6695/audio.mp3 487968 490302,because balls give their people courage.,Yes,"Pornographic language, Slurs",None of the above,1,,0.8657533526420593,-1.9444667100906368,-21.73741149902344,,
82b89755c99da459422ba76c_2255040_2258238,eng,devtest,https://phonelosers.com/media/snowplowshow/2017-06-05_TSPS373_Gluten_Free_Fidget_Spinners_LQ.mp3 2255040 2258238,and you punched him in the face.,Yes,Physical violence or bullying language,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,,0.8514331579208374,-25.048564910888672,-14.072556495666504,,
8474a540bb13822379e1c43c_1426080_1432734,eng,devtest,https://feeds.soundcloud.com/stream/512726775-bomber-belle-episode-17-making-and-breaking-your-chances-unique-play-partner-stats.mp3 1426080 1432734,"the hair or the teeth, I don't, it's just, it's just dumb. It's just dumb.",Yes,"Profanities, Slurs",None of the above,1,,0.9843817353248596,-1.6718816757202148,-6.037405014038086,,
856e06e52085de77861510f4_1170720_1173150,eng,devtest,http://www.ethicalstl.org/platforms/ESSTLPlatform2012-03-11.mp3 1170720 1173150,or we might masturbate more and fall asleep earlier.,Yes,Pornographic language,None of the above,1,masturbate,0.9611237049102783,-12.738367080688477,-11.406417846679688,,
8a73871486f24464d1ebc73b_605856_608190,eng,devtest,https://audio.voxnest.com/stream/7c6f8bef861a44d08957a22ba8b9f925/mcdn.podbean.com/mf/web/6q2ece/solomonster752.mp3 605856 608190,they're gonna sell a shitload of tickets,Yes,Profanities,None of the above,1,,0.8336331844329834,-2.0954394340515137,35.30598068237305,,
8c2bfa717275a99e056af8c8_3305760_3313758,eng,devtest,http://media.blubrry.com/associatedgeekery/p/www.associatedgeekery.com/podcasts/AssociatedGeekeryEp003.mp3 3305760 3313758,"and you're on notice. Like, they take this shit seriously and you know what, that is.",Yes,Profanities,None of the above,1,shit,0.9283844232559204,-3.382883071899414,-14.229583740234377,,
8c2e05e10958d866ead5c1b9_1322496_1327518,eng,devtest,http://traffic.megaphone.fm/VMP3859196098.mp3 1322496 1327518,"Uh, Tim, are they legit or not? Uh, bust out your little... Fuck you!",Yes,Profanities,None of the above,1,fuck,0.9954726099967957,-1.3825496435165403,18.684375762939453,,
8d213f7cace0bb95078d5091_733248_737406,eng,devtest,https://www.archive.org/download/search_of_castaways_0812_librivox/insearchofcastaways_55_verne_64kb.mp3 733248 737406,Every Englishman is an enemy. Your people invaded our island.,Yes,Hate speech,None of the above,1,,0.8223588466644287,-16.287269592285156,-15.911872863769531,,
8d213f7cace0bb95078d5091_733248_740574,eng,devtest,https://www.archive.org/download/search_of_castaways_0812_librivox/insearchofcastaways_55_verne_64kb.mp3 733248 740574,Every Englishman is an enemy. Your people invaded our island. They robbed our field. They burned our villages.,Yes,Hate speech,None of the above,1,,0.8120641708374023,-12.788535118103027,-13.421992301940918,,
92cc548da09bcd3f96a49408_3795360_3799614,eng,devtest,https://ptbnpop.podbean.com/mf/play/z3adra/fodiyoga.mp3 3795360 3799614,Everybody sucks at playing it. It's just like a disaster the whole time.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.8554257154464722,-2.033080577850342,-14.500104904174805,,
937dc85faa520e475d4bf4e7_1720608_1722750,eng,devtest,https://media.blubrry.com/onsug/p/onsug.com/shows/Jan15/onsug_Jan15_eclectic21.mp3 1720608 1722750,I know he's a son of a bitch.,Yes,"Profanities, Physical violence or bullying language",Aggressive (including passive-aggressive) tone of voice,1,bitch,0.9929634928703308,19.97303581237793,18.76156044006348,,
942c18401a47e07b898638ce_1165440_1170174,eng,devtest,https://scrod.net/podcast-player/1377/ready-for-penetration.mp3 1165440 1170174,stupid uh... interviewer here every time he finishes talking he she's like,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,stupid,0.9889988303184509,6.223544597625732,-12.794544219970703,,
94731786e59aae353f13e623_1360320_1364766,eng,devtest,https://sphinx.acast.com/historyextra/hitler-swaron-degenerateart-/media.mp3 1360320 1364766,"excrecences of insane and degenerate men, you know.",Yes,Physical violence or bullying language,None of the above,1,,0.755629301071167,-1.58216655254364,0.8458784818649292,,
94f42b2e9be5a6a772726044_3278688_3281598,eng,devtest,https://media.blubrry.com/rob_has_a_podcast_survivor/traffic.megaphone.fm/RHAPN6188406296.mp3 3278688 3281598,because they are utterly ridiculous. He's in a spinoff.,Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.9732457995414734,-8.351999282836914,-29.9024715423584,,
95556657173702800cdf1347_731424_735870,eng,devtest,https://dts.podtrac.com/redirect.mp3/dovetail.prxu.org/_/380/9acf3a92-b83d-424f-8e44-9918467642c4/STOOP_HorrorNoire_SEG1.mp3 731424 735870,Negro. That black people always die first.,Yes,"Hate speech, Slurs",None of the above,1,negro,0.9129453897476196,-2.0543136596679688,9.748330116271973,,
97708edfbc91b1c1d6f8badb_1183968_1190910,eng,devtest,https://cdn.reviveourhearts.com/radio_programs/revive-our-hearts/2019-04-03.mp3 1183968 1190910,"invite their wives into love, to invite their wives into sexual pleasure. And I had never heard that.",Yes,Pornographic language,None of the above,1,,0.5135960578918457,-1.4274226427078247,-21.01923561096192,,
9837673e11f155266fbff5e5_232032_236766,eng,devtest,https://blackagendaradio.podbean.com/mf/play/qmez8b/BAR_040317.mp3 232032 236766,is that she is the source for the ridiculous claim.,Yes,Physical violence or bullying language,None of the above,1,,0.8702380061149597,-6.251307487487793,-7.715902328491211,,
98fc1096b75bcd7fbea09ab4_685248_691902,eng,devtest,https://www.archive.org/download/exemplary_novels_saavedra_1201_librivox/exemplarynovels_26_cervantes_64kb.mp3 685248 691902,"and was sorely distressed on account of his ass, fearing that he should lose it, or have to pay more for it than it was worth.",Yes,"Profanities, Pornographic language, Physical violence or bullying language",Aggressive (including passive-aggressive) tone of voice,1,ass,0.9321843981742859,-27.92892837524414,-34.53233337402344,,
98fc1096b75bcd7fbea09ab4_731424_734526,eng,devtest,https://www.archive.org/download/exemplary_novels_saavedra_1201_librivox/exemplarynovels_26_cervantes_64kb.mp3 731424 734526,the danger of the wounded man and the fate of the ass.,Yes,"Profanities, Pornographic language",Aggressive (including passive-aggressive) tone of voice,1,ass,0.684163510799408,-14.72848129272461,-13.533013343811035,,
995c63ea0837234431069f73_2025504_2028510,eng,devtest,https://www.srimadbhagavatamclass.com/wp-content/audio/02/01/25_39/SB_02_01_25-39_-_Dhanurdhar_Swami.mp3 2025504 2028510,"Mitra, Varuna, are his two testicles.",Yes,Pornographic language,None of the above,1,,0.9445948600769043,-8.377782821655273,-8.857545852661133,,
9a58c0f9e4d42d9a3d0bcce3_255744_258366,eng,devtest,https://top100project.files.wordpress.com/2017/08/in-cold-blood.mp3 255744 258366,"That's noosed. Adieu, idiots.",Yes,"Physical violence or bullying language, Slurs",Aggressive (including passive-aggressive) tone of voice,1,idiots,0.9876214861869812,7.177778244018555,3.986122131347656,,
9cdc7d40ce3d60a1745d9fd7_2235936_2241918,eng,devtest,https://traffic.omny.fm/d/clips/1439345f-6152-486d-a9c2-a6bf0067f2b7/3ba9af7f-3bfb-48fd-aae7-a6bf00689c10/eb42e3dd-9977-4a5f-b0c6-adf4015d3cc6/audio.mp3 2235936 2241918,going to put the most focus on security now. The ones that have had their asses handed to them and they've had...,Yes,"Profanities, Slurs",Aggressive (including passive-aggressive) tone of voice,1,asses,0.7767587900161743,-1.3769177198410034,-2.786858081817627,,
a067b414cc6a4dd75b7adf03_541824_543870,eng,devtest,https://media.hailshamchurch.org/wp-content/uploads/2020/04/20190714-630-CT.mp3 541824 543870,that they'd eat her son.,Yes,Physical violence or bullying language,None of the above,1,,0.7028051614761353,-1.613355040550232,-10.469285011291504,,
a073a3f843628852deeccd9a_36864_39678,eng,devtest,https://ondemand.npr.org/anon.npr-mp3/npr/me/2020/06/20200617_me_five_years_after_charleston_church_shooting_america_reckons_with_racial_injustice.mp3 36864 39678,shooting and killing them like they were animals.,Yes,Physical violence or bullying language,None of the above,1,,0.971946656703949,-1.576680302619934,-8.087467193603516,,
a366f16a9d030f158819a5ec_89664_93726,eng,devtest,http://feeds.soundcloud.com/stream/289067856-fudsonfilm-intermission-october-2016.mp3 89664 93726,The Jews are responsible for all the wars in the world.,Yes,Hate speech,None of the above,1,,0.5795412063598633,-1.455472469329834,22.46049690246582,,
a5e0df3e5c4207a906c146b4_3192000_3195198,eng,devtest,http://www.tranquilitylane.com/audio/20131219_Thu_Alex.mp3 3192000 3195198,"If you talk during the movie, I'm going to kill you.",Yes,Physical violence or bullying language,Aggressive raising of the voice,1,,0.9798778891563416,33.43650436401367,48.9704475402832,,
a677e3e96b601c3294724375_1182528_1186782,eng,devtest,http://www.hpcopelousas.org/podcast-download/2486/11-3-19-davids-mighty-men-davids-mightier-lord-2-samuel-238-39.mp3 1182528 1186782,"Okay, David, you know, suck it up.",Yes,Profanities,Aggressive (including passive-aggressive) tone of voice,1,,0.9283033013343811,-11.116387367248535,-8.249045372009277,,
a7b2c93d1520f4dc1947d1c7_473952_478302,eng,devtest,http://planetwavesweekly.com/audio/141215-cosmo-sagittarius-1.mp3 473952 478302,"and the Christians, and the Jews, all went fucking crazy and...",Yes,Profanities,None of the above,1,fucking,0.9503745436668396,-1.7873435020446775,28.596439361572266,,
a7f404f171a317d86fdc06b5_3300192_3302910,eng,devtest,https://www.experiencegrind.com/wp-content/uploads/2018/06/God-of-War.mp3 3300192 3302910,"Well shit, this is like the last 20% of the game.",Yes,Profanities,None of the above,1,shit,0.9528289437294006,26.27800941467285,24.70205307006836,,
a85f5ef1d50732c09a070cbf_2544576_2546622,eng,devtest,http://www.podtrac.com/pts/redirect.mp3/s3.amazonaws.com/the-nexus-tv/podcasts/tf/tf172.mp3 2544576 2546622,"And instead of kill Bill, let's kill Jews.",Yes,"Hate speech, Physical violence or bullying language",Veiled threats,1,,0.9948914051055908,-2.745190143585205,13.995238304138184,,
a88cf8a44003bfd31ef0f412_4171584_4174878,eng,devtest,http://www.podtrac.com/pts/redirect.mp3/feeds.soundcloud.com/stream/1092657751-mayday-roleplay-heroes-you-should-know-sarojini-naidu.mp3 4171584 4174878,Fucking next level. Kills it.,Yes,Profanities,None of the above,1,fucking,0.9851223230361938,-1.4778358936309814,50.10569381713867,,
a9d3e9d134fe2853f2ccf046_140928_144990,eng,devtest,https://ipaudio.club/wp-content/uploads/ANY/PIRMA/Kindred/07.mp3 140928 144990,Mr. Tom never let a nigga go in his life. But why?,Yes,"Profanities, Hate speech, Slurs",None of the above,1,,0.8927978277206421,-12.905171394348145,-7.614520072937012,,
a9f695e2828af2c323a6ae2a_2005536_2007966,eng,devtest,http://garrisonchurchofgod.com/xmedia/1815/Audio/AlanHathaway5-8-22.mp3 2005536 2007966,why aren't you killing the Hebrew boys,Yes,Hate speech,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,,0.9661155939102173,-2.0366268157958984,1.6450129747390747,,
aa9c52b628d8589a5d74c981_680736_686526,eng,devtest,https://www.geeklyinc.com/random/Norhall10Final.mp3 680736 686526,spooky friggin shit you look around you you don't,Yes,Profanities,None of the above,1,shit,0.9876244068145752,1.112186312675476,-1.7691900730133057,,
aacc69f947a06d6f2bc280e2_1154400_1157406,eng,devtest,https://dts.podtrac.com/redirect.mp3/s3-us-west-2.amazonaws.com/lhmpodcasts/SOJesus/SOJesus_01-26.mp3 1154400 1157406,"If it is a son, kill him.",Yes,Physical violence or bullying language,"Aggressive (including passive-aggressive) tone of voice, Veiled threats, None of the above",1,,0.9814349412918091,-1.525464653968811,17.927658081054688,,
ac3db68666bf3784c0d7ff2d_4068576_4071678,eng,devtest,https://realtalkradiopodcast.com/podcast-download/8712/andrea-owen.mp3 4068576 4071678,"But at the end of the day, they're holding us back and making us feel like shit.",Yes,Profanities,Aggressive (including passive-aggressive) tone of voice,1,shit,0.9509972333908081,-1.328077793121338,10.67269802093506,,
aeb5736a89ebc8f4acac19eb_1466016_1472286,eng,devtest,http://media.blubrry.com/worm_audiobook/p/audioworm.rein-online.org/wp-content/uploads/2014/11/07-01.mp3 1466016 1472286,Maybe. Probably. But I couldn't think of a better way to reach out to Bitch.,Yes,Profanities,None of the above,1,bitch,0.960383951663971,-1.633517861366272,52.50981521606445,,
b1418fa8f777dbc391f30f3f_1879584_1882110,eng,devtest,https://pinecast.com/listen/ff0515e8-897b-4440-ad14-022d0d1bc6f2.mp3 1879584 1882110,She keeps fucking following you everywhere.,Yes,Profanities,None of the above,1,fucking,0.96580570936203,25.161359786987305,26.279062271118164,,
b1bf4af9848cee3ef3b76dee_1228512_1234590,eng,devtest,https://thegarynullshow.podbean.com/mf/play/x4ui88/GaryNull_010818.mp3 1228512 1234590,"Marijuana smoking by white women makes them want to seek sexual relations with Negroes, entertainers and others.",Yes,Slurs,None of the above,1,,0.9342094659805298,-2.212656021118164,56.68750381469727,,
b39e283396e2d41c2e436051_49248_52542,eng,devtest,http://galactic.no/rune/lydboker/Three_Lives_0003.mp3 49248 52542,He wrote a lot of crap too about living after you're dead.,Yes,Profanities,None of the above,1,crap,0.9071127772331238,-24.96877861022949,-7.456050872802734,,
b3eec43dc44dfbdef5b227e2_2226816_2229246,eng,devtest,https://storage.googleapis.com/dlz-storage/podcasts/NEtS-Ep80-ABugsLife.mp3 2226816 2229246,I think only the queen fucks.,Yes,Profanities,None of the above,1,fucks,0.958061695098877,-18.64371490478516,18.506046295166016,,
b4348a6a3cedd5752729b54f_4548864_4551102,eng,devtest,https://s3.amazonaws.com/media.gracechurch.org/sundaysinjuly/SIJ-2020-07-12-0830-CRAWFORDG.mp3 4548864 4551102,it is sin to be homosexual.,Yes,Hate speech,Aggressive (including passive-aggressive) tone of voice,1,,0.657294511795044,-11.518543243408203,-1.8634551763534544,,
b44cac0f000f60a0f9c18fad_2042496_2044638,eng,devtest,https://www.pghcitypaper.com/general/audio/lynncullenlive/LynnCullenLive-08-05-21.mp3 2042496 2044638,"Oh, damn this computer. I'm sorry.",Yes,Profanities,"Aggressive raising of the voice, Aggressive (including passive-aggressive) tone of voice",1,,0.9666474461555481,-1.5338516235351562,-13.72617244720459,,
b4a29134c9c3976c8874bd12_4780320_4787742,eng,devtest,https://tekeli.li/whartson-hall/gosGeib9/rippers_part_02.mp3 4780320 4787742,"Sleep again, right we were just about to shoot the doctor that",Yes,Physical violence or bullying language,Veiled threats,1,,0.7837501764297485,-1.6369560956954956,3.972980499267578,,
b53d5f53b1c7edff2767e263_2144160_2146878,eng,devtest,http://media.blubrry.com/badquakerdotcom/p/badquaker.com/wp-content/uploads/2011/11/0105pc44BadQuakerNews.mp3 2144160 2146878,"All you right wing idiots out there, stop it.",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,idiots,0.9947090148925781,-1.763624668121338,18.72107315063477,,
b8b04899ef324ef258a578da_3927072_3929406,eng,devtest,https://stitcher.simplecastaudio.com/d565bfad-ac2e-4c8b-ae8e-d0c4c424f60b/episodes/24233628-c1c0-4670-827d-0c67d706d4af/audio/128/default.mp3 3927072 3929406,This is my fucking dream. Can you imagine?,Yes,Profanities,None of the above,1,fucking,0.9743608832359314,-7.731247425079346,33.20782470703125,,
b977516b34c7e6d41d76ccfb_188160_191934,eng,devtest,https://cdn.jigg.cloud/BarryNussbaumTVTHREEHQ/mp4/BarryNussbaumTVTHREEHQ_audio.mp3 188160 191934,slaughtering the Jews and freeing the Holy Land.,Yes,"Hate speech, Physical violence or bullying language",Aggressive (including passive-aggressive) tone of voice,1,,0.8781302571296692,-2.320930957794189,-9.073160171508787,,
bb50b62f4caa019e694926c4_2696640_2700798,eng,devtest,https://kpfa.org/wp-content/uploads/2021/05/5-Federico-Finchelstein-fascism-populism-11-8-2017.mp3 2696640 2700798,assassinating political opponents.,Yes,Physical violence or bullying language,None of the above,1,,0.8969457745552063,-7.967509746551514,-6.441933631896973,,
bc01ccb387def7297d3663df_831744_834462,eng,devtest,https://mcdn.podbean.com/mf/web/kk782z/1649594635428.mp3 831744 834462,That's bullshit. You already know it.,Yes,Profanities,None of the above,1,bullshit,0.9448999166488647,39.18836975097656,37.53945541381836,,
bc6557a0002cb5a273d89632_1369152_1372638,eng,devtest,http://www.ebenezerpbc.org/podcast/jacob.mp3 1369152 1372638,that teaches us what some over-educated idiot's gonna tell me.,Yes,Physical violence or bullying language,None of the above,1,idiot,0.9954406023025513,10.07444953918457,20.511274337768555,,
bcf075dbfcd67ba12d4cfb67_915360_919038,eng,devtest,https://mcdn.podbean.com/mf/web/qjtaup/Shut_Your_Punk_Mouth_4159jdpq.mp3 915360 919038,"Shut your mouth, don't tell nothing.",Yes,Physical violence or bullying language,Aggressive (including passive-aggressive) tone of voice,1,,0.8928194046020508,-1.4023271799087524,51.55459976196289,,
bd335fbc30f5d8dfaf927bad_337920_343422,eng,devtest,https://media.blubrry.com/view/p/view.guttertrash.net/show/vm276.mp3 337920 343422,"Oh, okay, I get it. I don't know, some bullshit. Yeah. And you know what? I don't make that movie either.",Yes,Profanities,None of the above,1,bullshit,0.919681966304779,-1.3347718715667725,28.0980224609375,,
bda66e340ccd5728e24ef319_1690656_1693374,eng,devtest,http://media.blubrry.com/spacegamejunkiepodcast/p/www.spacegamejunkie.com/podcasts/sgj-e275.mp3 1690656 1693374,spaceship. And that's where both games fuck up.,Yes,Profanities,None of the above,1,fuck,0.8728377819061279,11.236477851867676,-19.34286880493164,,
bdb3d5a60310aaed8a065fce_716928_719070,eng,devtest,http://www.touchpro.com/docs/Ucik-TheArtOfIntegralRelationshipsPt3.mp3 716928 719070,for practicing sex,Yes,Pornographic language,None of the above,1,,0.686097264289856,-5.481204032897949,-2.380675792694092,,
bdf81fec190871ec46694045_3586752_3589086,eng,devtest,https://ipaudio6.com/wp-content/uploads/SELL/1Q84/23.mp3 3586752 3589086,Did you have sex with your daughter or didn't you?,Yes,Pornographic language,None of the above,1,,0.9318538308143616,-20.556440353393555,-18.428373336791992,,
c0aca548e5bc3f2dba224543_888000_890526,eng,devtest,https://chrt.fm/track/GG427/aphid.fireside.fm/d/1437767933/af38b505-f6b3-4f14-9243-509f3be3b619/6dc816de-3aa2-4a25-b7a8-885129b759ca.mp3 888000 890526,So if we bury your aunt.,Yes,Physical violence or bullying language,Veiled threats,1,,0.8104088306427002,-7.863346099853516,-9.932172775268556,,
c15728a8e099cdc6146472de_987360_990750,eng,devtest,https://freshstreams.net/wp-content/uploads/Women-in-leadership_Kate-Coleman.mp3 987360 990750,"And this view holds that all women are weak, irrational.",Yes,Hate speech,None of the above,1,,0.9072105884552002,0.3405525684356689,-4.5008625984191895,,
c170f415ac0140fd54148610_1317120_1320318,eng,devtest,https://libertygospeltracts.com/audio/08-12-20-WED.mp3 1317120 1320318,The seed must die.,Yes,Physical violence or bullying language,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,,0.6770564913749695,-1.7560733556747437,-15.78310489654541,,
c2cd3e90278954e91140fc84_23232_31134,eng,devtest,http://www.archive.org/download/kayray_storytime_1201_librivox/storytime_13_pussinboots_perrault_64kb.mp3 23232 31134,"They would soon have eaten up all the poor patrimony. The eldest had the mill, the second the ass, and the youngest nothing but the cat.",Yes,Profanities,None of the above,1,ass,0.9511939287185669,-6.0729804039001465,-8.46699047088623,,
c362a59100a0fb9076fd3d4a_1872960_1880574,eng,devtest,https://pdcn.co/e/www.buzzsprout.com/1594834/9917466-episode-26-anniversary-episode.mp3 1872960 1880574,"Dude, that's such a good one! That is so good, dude! Oh, hey, hey, besides- You can't do shit with- By the way, everyone! Welcome to Supernatural!",Yes,Profanities,None of the above,1,shit,0.7855188846588135,-6.5115156173706055,-10.399704933166504,,
c3b89236de99eed973be3224_1233888_1236414,eng,devtest,https://aphid.fireside.fm/d/1437767933/6db57716-f60e-4f8b-914b-b40b792a2363/6d586ddf-6440-42bf-9945-12858ab84208.mp3 1233888 1236414,And you have to change that fucking...,Yes,Profanities,None of the above,1,fucking,0.9727497696876526,-1.9417006969451904,-8.298089027404785,,
c3c43502e5501a95fc8338b5_1256544_1262910,eng,devtest,https://www.archive.org/download/exemplary_novels_saavedra_1201_librivox/exemplarynovels_28_cervantes.mp3 1256544 1262910,are all pursuing their studies at Salamanca. Well their father never sees a water carrier's ass.,Yes,Profanities,None of the above,1,ass,0.9308928847312927,-10.26557731628418,-6.853660583496094,,
c4f27ab40181b94f75337498_651552_655038,eng,devtest,http://audio.achieveradio.com/media2/PAYDAY/2016-08-28--1000---PAYDAY.mp3 651552 655038,"Yep, well now you're free to make an ass of yourself.",Yes,Profanities,None of the above,1,ass,0.9720394611358643,11.851141929626465,26.37564277648925,,
c5404997c06d819b7211490a_1144224_1146462,eng,devtest,https://mp3.sermonaudio.com/filearea/61721212741510/61721212741510.mp3 1144224 1146462,"The Jews, believing in the devil.",Yes,"Hate speech, Slurs",None of the above,1,,0.6373290419578552,-1.0187175273895264,0.4413661956787109,,
c558f05ccc9363a2933cbe9d_94656_99486,eng,devtest,https://www.penguinrandomhouseaudio.com/audio/4s_9780593209516.mp3 94656 99486,At which point I told Clint to fuck off and then took my tray and left. Which...,Yes,Profanities,Aggressive (including passive-aggressive) tone of voice,1,fuck,0.9073504209518433,10.184565544128418,7.093390464782715,,
ca80b800f01b864f5a1e74dc_2327808_2330334,eng,devtest,https://media.blubrry.com/ineversawthat/p/ineversawthat.com/audiofiles/67-Getting-Even-With-Dad.mp3 2327808 2330334,So I feel like we're talking a lot of shit. Mm-hmm.,Yes,Profanities,None of the above,1,shit,0.9282783269882202,-3.052677631378174,21.98777198791504,,
cc2fdbf4e8c49de0ffc8ece4_4120032_4123998,eng,devtest,https://feeds.soundcloud.com/stream/733723504-badfeministfilmclub-63-star-wars-ix-the-rise-of-skywalker.mp3 4120032 4123998,And they were fucking pumped. They were so excited to see this movie.,Yes,Profanities,None of the above,1,fucking,0.9191471338272095,-1.4210704565048218,9.909499168395996,,
cd437317d79613bcfdbbe95e_1019520_1024350,eng,devtest,https://libertychurch.ie/wp-content/uploads/2013/04/Mags-Parle-Mental-Health-20130414_01.mp3 1019520 1024350,you're crazy and that's my point number two we are all,Yes,Physical violence or bullying language,None of the above,1,,0.9738935828208923,-12.149524688720703,-0.1142915189266204,,
cd4f01349c99497154ac4f10_13986_17694,eng,devtest,https://www.podtrac.com/pts/redirect.mp3/www.thegeekgeneration.com/podcast/the-geek-generation-podcast-188.mp3 13986 17694,Of course you can't. It's a f***ing video game.,Yes,Profanities,None of the above,1,,0.8811349272727966,-18.40112495422364,28.090303421020508,,
ce4efa383ceb8adcffd4e890_903264_907998,eng,devtest,https://mp3.sermonaudio.com/filearea/102621212454230/102621212454230.mp3 903264 907998,I will destroy them. They can pass me about like bees.,Yes,Physical violence or bullying language,None of the above,1,,0.9643276333808899,-14.223481178283691,-10.440763473510742,,
ce6b9203d3fe55bd42f12fd8_547200_552414,eng,devtest,http://archive.cornerstonechurch.co.uk/wp-content/uploads/2010/09/SuzanneBrownHonour030612.mp3 547200 552414,isn't good at all. I swear by the Lord that you and your men deserve to die.,Yes,"Hate speech, Physical violence or bullying language",None of the above,1,,0.9800194501876831,16.42930030822754,-0.2703709602355957,,
ce74859e932969f62e792f3d_1401024_1405182,eng,devtest,https://cdn.reviveourhearts.com/radio_programs/revive-our-hearts/2021-03-16.mp3 1401024 1405182,as was the sexual perversion of the city of Sodom.,Yes,"Hate speech, Pornographic language",None of the above,1,,0.7415361404418945,-3.7557296752929688,2.230996608734131,,
cf82335f7e8096d9e47bb991_311424_314142,eng,devtest,http://media.blubrry.com/alexxcast/p/www.alexxcast.com/media/Episode_190.mp3 311424 314142,"shit bread. This year, ladies and gentlemen.",Yes,Profanities,Aggressive (including passive-aggressive) tone of voice,1,shit,0.9336992502212524,-1.848131537437439,17.479990005493164,,
d08869772aba02a5d3fcf1f4_471744_473886,eng,devtest,https://pdcn.co/e/www.buzzsprout.com/898750/9364148-episode-54-hell-fest.mp3 471744 473886,I'm spending so much shit.,Yes,Profanities,None of the above,1,shit,0.9363439679145813,40.20608901977539,13.836190223693848,,
d0b699a94564f0066cd7a6a5_2045568_2051358,eng,devtest,https://thedailydrift.com/wp-content/uploads/2018/06/Upload-Drift-061618.mp3 2045568 2051358,"not all Muslims are terrorists, yet all terrorists are Muslims.",Yes,Hate speech,None of the above,1,,0.8963233828544617,-1.1331820487976074,9.754124641418455,,
d1f0a6a13c0955188b002949_1262208_1264542,eng,devtest,http://amerinzpodcast.com/audio/AmeriNZ_109_-_Marriage_Equality.mp3 1262208 1264542,they can say that gay people are all going to hell.,Yes,Hate speech,None of the above,1,,0.9716371297836304,-2.0767197608947754,-0.50794917345047,,
d2ef9bb7d71ff496304ea04d_350880_353310,eng,devtest,http://rss.acast.com/reelspoilers/245-passengersstarringjenniferlawrence-chrispratt/media.mp3 350880 353310,"it, they didn't have the balls to make the movie.",Yes,Profanities,None of the above,1,,0.9327149391174316,-13.181912422180176,-8.048820495605469,,
d417aceb48c361ff3a749a0b_2428800_2435742,eng,devtest,https://www.archive.org/download/worlds_best_mystery_1_librivox/bestmysterystories1_10_hawthorne_64kb.mp3 2428800 2435742,"But I was too well assured of the old nigger's disposition to hope that he would assist me, under any circumstances.",Yes,Slurs,None of the above,1,nigger,0.8889463543891907,-7.64513635635376,22.799448013305664,,
d7bf5a2a46a83b58a720f962_125760_129246,eng,devtest,https://ilc.edu/wordpressilc/kjvmp3/0908.mp3 125760 129246,"Ethiopians also, ye shall be slain by my sword.",Yes,Physical violence or bullying language,None of the above,1,,0.9178609251976013,-1.4210638999938965,-14.20486068725586,,
d84c4171dbd7266d185bdda4_383808_386526,eng,devtest,https://feeds.soundcloud.com/stream/1240294327-positive-anger-wild-wild-will.mp3 383808 386526,Keep my wife's name out your fucking mouth!,Yes,Profanities,"Aggressive (including passive-aggressive) tone of voice, Veiled threats",1,fucking,0.9921547770500183,-2.1926722526550293,54.81645202636719,,
d9ad11a0539052a33b8ff2e5_2648640_2651166,eng,devtest,https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/chtbl.com/track/8G441/traffic.megaphone.fm/WWO1998151328.mp3 2648640 2651166,"black, white, it don't matter.",Yes,Hate speech,None of the above,1,,0.5816465020179749,-2.051234722137451,-6.952206134796143,,
dac0b7337b575bbe7e1e3b3e_2336256_2340318,eng,devtest,http://stopfeedingthepredators.org/wp-content/uploads/2015/07/9-20-14sftp.mp3 2336256 2340318,And if someone touches someone in a sexual way.,Yes,Pornographic language,None of the above,1,,0.5129555463790894,-1.477128982543945,13.165081024169922,,
dad6683174292386458d8841_1817280_1820094,eng,devtest,https://s3-eu-west-1.amazonaws.com/ddc-wp-s3-talks/wp-content/uploads/2017/05/c7dcfe61-941e-4e0c-8a60-a28139f9724f.mp3 1817280 1820094,"Now, I'm going to leave you, because he'll probably quite like to kill him.",Yes,Physical violence or bullying language,None of the above,1,,0.9094012379646301,-2.502902030944824,-7.156088829040527,,
dc9fa3038f88ed8d7b5aef4f_1178688_1183902,eng,devtest,http://archives.kfuo.org/mp3/TSW/TSW_Jun_06_2016.mp3 1178688 1183902,"He hates falsehood, but the wicked brings shame.",Yes,"Hate speech, Slurs",None of the above,1,,0.6992658972740173,-0.9658941626548768,-11.315866470336914,,
